3857,0
3858,1
3860,1
3864,0
3883,0
3891,0
3894,0
3908,0
3910,1
3916,0
3925,0
3930,0
3931,0
3932,0
3944,0
3951,0
3953,0
3954,0
3955,1
3959,0
3960,0
3972,1
3975,1
3977,1
3981,1
3986,0
3987,0
3989,1
3990,0
3991,0
3992,1
3993,0
3998,0
4001,0
4007,0
4016,0
4018,0
4022,0
4024,0
4029,0
4033,0
4041,0
4045,1
4055,1
4063,0
4064,0
4066,1
4069,1
4070,1
4074,0
4085,0
4086,1
4087,0
4100,1
4101,0
4103,1
4105,1
4109,1
4110,0
4111,1
4126,0
4127,0
4131,0
4135,0
4138,1
4139,0
4141,0
4148,1
4153,0
4156,0
4159,0
4164,1
4166,0
4168,0
4170,0
4172,0
4178,0
4185,0
4191,0
4194,0
4197,0
4214,0
4221,0
4226,0
4228,1
4230,0
4233,0
4234,0
4237,1
4240,1
4250,0
4251,0
4254,0
4258,0
4266,1
4269,0
4273,1
4275,1
4277,1
4284,1
4290,1
4297,0
4298,1
4299,0
4301,0
4302,0
4306,1
4310,1
4311,0
4316,0
4323,1
4324,1
4328,0
4337,0
4339,0
4341,0
4343,0
4346,0
4347,1
4379,1
4381,0
4384,0
4387,1
4388,1
4392,0
4398,0
4399,0
4401,0
4402,0
4406,0
4412,0
4413,0
4418,0
4422,1
4428,0
4429,0
4430,1
4442,0
4443,0
4447,0
4448,0
4456,1
4476,1
4477,0
4490,0
4492,0
4495,1
4498,0
4501,0
4507,0
4513,0
4516,1
4520,0
4532,1
4534,0
4539,0
4542,0
4546,0
4549,0
4558,0
4563,0
4567,1
4568,0
4575,0
4579,0
4580,1
4581,0
4585,0
4592,0
4595,0
4597,0
4601,0
4606,0
4608,0
4629,0
4631,0
4634,1
4639,0
4643,0
4644,0
4645,0
4653,0
4659,0
4663,0
4665,0
4668,0
4673,0
4674,1
4676,0
4678,0
4687,1
4688,0
4696,0
4700,1
4707,0
4710,0
4711,0
4713,0
4719,0
4721,0
4727,0
4734,0
4737,0
4747,0
4752,0
4753,0
4757,1
4764,0
4771,0
4780,0
4795,0
4807,0
4808,1
4813,0
4827,0
4834,0
4846,1
4848,0
4849,0
4855,0
4857,0
4858,1
4866,0
4872,0
4881,0
4890,1
4892,0
4894,1
4897,0
4911,1
4912,1
4917,0
4920,0
4943,0
4945,0
4948,0
4954,1
4955,0
4959,0
4960,1
4964,0
4969,0
4974,0
4976,0
4977,0
4978,0
4981,1
4982,0
4994,0
4999,1
5002,1
5004,1
5006,1
5010,1
5013,1
5018,1
5034,1
5052,0
5053,0
5056,1
5069,0
5075,0
5076,0
5081,0
5091,0
5093,0
5094,1
5095,0
5099,0
5112,1
5121,0
5122,1
5125,1
5134,1
5136,0
5138,1
5141,1
5148,1
5151,0
5167,0
5186,1
5188,0
5193,1
5194,0
5198,1
5206,1
5218,0
5221,1
5228,0
5232,1
5235,0
5253,1
5257,0
5274,0
5275,0
5276,0
5281,0
5283,1
5286,0
5299,0
5301,0
5306,1
5313,1
5322,0
5326,0
5334,0
5341,0
5350,0
5352,0
5355,0
5356,0
5364,0
5366,0
5367,0
5369,0
5371,0
5372,1
5373,0
5386,1
5398,0
5399,0
5416,0
5420,0
5423,1
5424,1
5425,0
5426,0
5428,0
5431,0
5447,1
5450,1
5461,1
5467,0
5468,1
5470,0
5473,0
5474,1
5482,1
5485,0
5498,1
5502,1
5505,1
5506,1
5507,0
5508,1
5510,1
5512,1
5514,1
5519,1
5523,0
5525,0
5526,1
5529,0
5530,0
5536,0
5540,0
5546,0
5548,0
5559,0
5561,0
5562,1
5567,0
5570,0
5579,0
5581,1
5585,0
5587,0
5602,0
5607,0
5608,0
5611,0
5613,0
5615,0
5617,0
5619,0
5622,1
5632,0
5636,1
5649,0
5654,0
5657,0
5660,0
5664,1
5665,1
5667,0
5680,0
5686,1
5687,0
5690,0
5706,0
5711,0
5722,1
5725,0
5737,0
5741,0
5742,0
5747,1
5750,0
5753,1
5757,1
5760,0
5764,0
5771,0
5777,1
5783,1
5788,0
5792,1
5794,0
5806,1
5808,0
5809,0
5814,0
5815,1
5818,0
5826,0
5838,0
5842,0
5845,1
5855,1
5859,1
5861,0
5867,0
5868,0
5873,1
5875,0
5883,0
5885,1
5886,0
5888,0
5891,0
5892,0
5895,1
5900,0
5904,0
5906,0
5915,0
5916,0
5920,0
5921,0
5922,0
5923,0
5924,0
5925,0
5926,1
5938,1
5941,1
5946,0
5957,1
5972,0
5983,1
5988,0
5992,0
6003,1
6005,0
6009,0
6020,0
6022,0
6027,0
6041,1
6046,0
6047,0
6049,0
6052,0
6058,1
6061,1
6062,0
6065,0
6067,0
6071,0
6078,0
6084,1
6092,0
6099,0
6101,1
6104,0
6106,0
6107,1
6109,1
6111,1
6125,0
6129,1
6131,0
6134,0
6136,0
6138,0
6147,0
6150,0
6152,0
6153,1
6166,0
6178,0
6189,1
6199,0
6200,0
6202,0
6214,0
6215,0
6224,1
6225,0
6261,1
6268,0
6272,0
6275,0
6277,1
6284,0
6300,0
6332,0
6351,0
6353,1
6365,0
6368,1
6375,0
6376,0
6378,0
6387,0
6390,0
6392,0
6394,0
6395,0
6399,0
6408,0
6411,0
6412,1
6418,1
6419,1
6425,0
6426,0
6427,0
6434,1
6443,0
6450,0
6451,0
6452,0
6455,0
6464,0
6477,0
6485,0
6486,1
6487,0
6488,0
6492,1
6497,0
6501,0
6502,0
6520,1
6523,1
6526,0
6531,0
6541,1
6544,1
6551,0
6552,1
6554,0
6561,0
6575,0
6577,1
6579,1
6580,0
6591,1
6619,1
6624,0
6625,0
6632,0
6635,0
6642,0
6648,0
6651,0
6652,1
6665,0
6667,1
6671,0
6672,1
6674,0
6678,0
6685,0
6690,0
6694,0
6699,0
6706,0
6712,0
6714,1
6715,0
6718,1
6721,0
6725,0
6726,0
6727,0
6734,1
6740,0
6748,1
6753,0
6754,0
6755,1
6756,1
6759,0
6766,1
6768,0
6776,0
6783,0
6791,1
6794,0
6796,1
6798,0
6810,0
6814,1
6818,0
6821,0
6825,0
6828,0
6829,1
6830,0
6836,0
6837,1
6843,0
6846,0
6848,0
6851,1
6858,1
6859,0
6864,0
6876,0
6877,1
6878,0
6880,0
6882,0
6883,1
6887,1
6902,0
6904,0
6918,1
6920,0
6924,1
6925,1
6928,0
6929,1
6935,1
6937,0
6939,0
6943,1
6946,0
6948,0
6951,0
6963,0
6968,0
6970,0
6974,0
6978,0
6983,0
6984,0
6985,1
6986,0
6987,1
7001,0
7005,1
7009,0
7032,1
7037,1
7041,0
7045,1
7046,0
7049,1
7053,1
7055,0
7057,1
7059,0
7061,0
7062,1
7065,0
7070,0
7076,0
7080,0
7084,0
7092,0
7097,1
7100,0
7105,0
7112,0
7119,0
7122,0
7133,0
7134,0
7144,0
7145,0
7149,0
7164,0
7167,1
7170,0
7174,0
7176,1
7177,0
7178,0
7188,1
7190,0
7192,1
7195,0
7199,0
7201,0
7203,0
7214,1
7216,1
7218,0
7219,1
7227,0
7230,0
7235,0
7237,1
7240,0
7241,1
7242,1
7256,0
7257,0
7272,0
7274,0
7286,1
7289,1
7290,0
7297,0
7301,0
7309,0
7324,1
7325,0
7327,0
7345,0
7346,0
7350,0
7357,1
7358,0
7359,0
7380,0
7384,0
7394,0
7397,0
7398,1
7402,0
7407,1
7411,0
7415,1
7417,0
7422,0
7432,0
7437,1
7439,0
7446,1
7450,0
7455,0
7457,0
7460,1
7467,0
7471,0
7472,0
7473,0
7479,0
7481,0
7487,0
7488,1
7489,0
7497,1
7499,1
7509,0
7527,0
7530,0
7541,0
7550,0
7556,0
7562,0
7569,1
7570,0
7577,0
7578,0
7582,0
7583,0
7587,0
7589,0
7590,1
7593,0
7602,1
7608,0
7610,1
7612,0
7626,0
7631,1
7633,1
7635,0
7648,0
7655,1
7662,0
7684,0
7688,0
7690,1
7694,0
7699,0
7700,0
7714,0
7721,1
7722,1
7727,1
7728,0
7731,0
7735,1
7743,0
7756,1
7757,0
7761,0
7767,0
7780,0
7800,0
7803,0
7805,0
7810,0
7813,0
7819,0
7829,1
7832,1
7836,0
7841,0
7847,0
7848,0
7854,0
7856,0
7857,0
7858,0
7859,0
7864,1
7872,0
7883,1
7884,0
7892,0
7894,0
7904,1
7913,0
7917,0
7920,0
7923,1
7925,0
7937,0
7945,0
7947,0
7953,0
7968,0
7971,0
7975,0
7976,0
7977,0
7978,1
7980,0
7982,0
7983,0
7986,0
7990,0
7991,0
8001,0
8002,0
8005,0
8006,0
8018,0
8022,1
8023,1
8026,1
8034,1
8046,0
8051,0
8052,0
8056,0
8057,0
8060,0
8068,0
8070,1
8072,0
8076,1
8078,0
8079,0
8080,0
8083,1
8089,1
8095,1
8098,1
8101,0
8110,0
8116,0
8117,0
8123,0
8128,0
8130,1
8132,0
8134,0
8135,1
8136,0
8137,1
8145,1
8148,1
8157,0
8168,0
8173,0
8174,1
8178,0
8179,0
8185,0
8187,0
8195,1
8204,1
8205,0
8207,1
8209,0
8213,1
8214,1
8215,0
8217,1
8221,0
8222,0
8225,0
8229,0
8234,1
8236,0
8238,0
8240,0
8243,0
8249,0
8250,0
8251,0
8252,0
8256,0
8259,1
8265,0
8269,1
8276,0
8278,0
8285,1
8300,0
8301,1
8302,0
8304,0
8307,0
8310,0
8311,0
8314,0
8324,0
8327,1
8329,0
8330,0
8339,0
8340,0
8350,0
8359,1
8362,0
8387,1
8398,1
8406,1
8407,0
8410,1
8412,0
8418,0
8420,0
8425,0
8426,0
8430,0
8431,0
8434,1
8438,0
8445,1
8447,0
8451,0
8455,1
8460,1
8461,0
8463,0
8480,0
8481,1
8482,1
8488,0
8492,0
8497,0
8505,0
8511,0
8520,1
8542,1
8544,0
8545,0
8548,0
8556,0
8562,0
8570,0
8572,0
8576,1
8585,1
8588,0
8594,0
8601,0
8605,1
8606,0
8607,0
8611,1
8621,0
8624,0
8633,1
8635,0
8643,0
8655,0
8659,0
8662,0
8668,0
8671,0
8678,0
8682,0
8684,1
8690,0
8691,0
8703,0
8708,1
8709,1
8710,0
8711,1
8720,0
8724,1
8726,0
8734,1
8737,1
8744,0
8746,0
8748,0
8750,0
8754,1
8763,0
8767,1
8780,0
8783,1
8786,1
8789,0
8802,0
8805,0
8812,0
8815,0
8830,1
8838,0
8840,0
8845,0
8846,0
8848,0
8849,1
8850,0
8865,1
8876,1
8885,0
8894,1
8899,0
8900,1
8911,0
8919,0
8920,0
8924,0
8938,0
8939,0
8940,1
8941,0
8943,0
8952,0
8955,0
8960,0
8965,0
8966,0
8972,0
8973,0
8981,0
8986,0
8998,0
9001,0
9006,0
9015,0
9020,0
9026,0
9027,0
9032,0
9036,0
9051,1
9054,1
9064,1
9067,1
9068,0
9071,0
9073,0
9083,0
9089,0
9098,0
9107,0
9108,1
9133,0
9137,0
9146,0
9150,0
9151,1
9167,1
9172,0
9177,1
9179,0
9180,0
9182,0
9189,0
9195,0
9200,1
9203,0
9204,1
9205,0
9213,0
9215,1
9218,1
9228,0
9230,1
9232,0
9236,0
9244,0
9249,1
9250,0
9253,0
9262,0
9268,1
9271,1
9276,0
9283,0
9291,0
9295,0
9298,0
9300,0
9305,1
9306,1
9319,0
9320,1
9321,0
9323,0
9329,0
9331,1
9333,1
9334,1
9335,0
9336,0
9338,1
9345,1
9349,1
9357,0
9366,0
9368,0
9371,1
9375,0
9376,0
9380,0
9382,0
9385,0
9390,0
9391,0
9392,0
9394,0
9416,0
9436,0
9439,0
9440,1
9442,1
9453,1
9457,0
9459,1
9461,0
9468,0
9474,0
9477,1
9482,1
9490,1
9491,0
9492,0
9495,0
9506,1
9508,0
9512,0
9517,1
9520,1
9527,0
9531,1
9534,0
9536,0
9538,0
9543,1
9547,1
9549,0
9552,0
9557,0
9569,1
9572,0
9582,0
9585,0
9616,0
9617,0
9619,0
9626,0
9630,0
9641,0
9647,0
9651,0
9653,0
9672,0
9674,0
9678,0
9679,1
9685,0
9688,1
9690,1
9691,0
9693,0
9695,1
9696,0
9698,0
9703,0
9711,0
9715,0
9719,1
9730,0
9734,0
9735,1
9738,1
9742,0
9748,0
9750,0
9751,0
9752,0
9758,1
9759,1
9773,0
9782,0
9789,0
9790,1
9792,0
9796,0
9798,1
9802,1
9821,0
9822,1
9824,0
9827,0
9831,0
9833,0
9842,0
9843,0
9850,0
9855,0
9862,0
9866,1
9870,0
9871,0
9892,0
9895,0
9896,0
9897,1
9910,0
9922,0
9934,1
9946,0
9951,1
9952,0
9959,1
9960,1
9964,0
9970,1
9971,1
9980,1
9983,0
9996,0
9999,1
